latitude,longitude,event_date,elevation,slope,aspect,curvature,landslide_type,state,region,source,landslide,provenance,rain_24h,rain_72h,rain_7d,rain_14d,rainfall_intensity,rain_ratio_72h_7d,terrain_ruggedness,aspect_sin,aspect_cos,historical_landslide_density,landcover,event_year
27.30213333333333,88.72052222222223,2011-07-15,1899.6882731,41.841490852,108.4813953,-208298110.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,29.5,141.0,242.1,510.1,0.20921985815602837,0.5824039653035936,79.49,0.948,-0.317,2,3,2011
27.30571944444445,88.72093611111111,2011-07-15,2027.4383138,47.78560808,96.318543328,192989750.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,29.5,141.0,242.1,510.1,0.20921985815602837,0.5824039653035936,96.88,0.994,-0.11,2,3,2011
27.30852099877428,88.72153486550467,2011-07-15,2049.6296522,57.86491055,121.69872369,-47710854.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,29.5,141.0,242.1,510.1,0.20921985815602837,0.5824039653035936,118.6,0.851,-0.525,2,3,2011
27.31255555555556,88.72418611111111,2011-07-15,1962.6481527,52.558352576,107.20350732,-17975701.333,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,29.5,141.0,242.1,510.1,0.20921985815602837,0.5824039653035936,103.15,0.955,-0.296,2,3,2011
27.30874444444445,88.73506111111111,2011-07-15,2371.6419542,45.030774858,300.61964586,28230657.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,29.5,141.0,242.1,510.1,0.20921985815602837,0.5824039653035936,106.8,-0.861,0.509,2,3,2011
27.31184435229498,88.84442901511731,2017-07-15,4132.8796658,14.54743433,101.14254761,117901186.44,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.0,21.0,199.5,453.4,0.09523809523809523,0.10526315789473684,60.12,0.981,-0.193,4,3,2017
27.41556111111111,88.78766666666667,2017-07-15,4370.1265734,30.432483461,304.34316678,28516379.556,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,132.99,-0.826,0.564,0,3,2017
27.40671567439315,88.80273481565719,2017-07-15,4582.8148329,34.650342941,334.25257365,99248861.778,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,158.8,-0.434,0.901,0,3,2017
27.40668695253415,88.80342775558407,2017-07-15,4594.7222765,28.523429977,325.66144138,147376255.11,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,131.06,-0.564,0.826,0,3,2017
27.40695526764349,88.8041632537063,2017-07-15,4601.6142036,30.773349126,310.79803467,89942385.77799998,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,141.61,-0.757,0.653,0,3,2017
27.39833033265133,88.81518114438398,2017-07-15,4494.4907769,47.129038917,270.9704149,247823008.44,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,211.82,-1.0,0.017,0,3,2017
27.4041800068718,88.80970098011481,2017-07-15,4483.175944,35.678927528,99.006627401,78780589.111,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,159.95,0.988,-0.157,0,3,2017
27.40589502680407,88.80641658423534,2017-07-15,4615.6975911,25.289329105,183.10639275,207836527.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,116.73,-0.054,-0.999,0,3,2017
27.40665015824408,88.80578991733844,2017-07-15,4649.54324,21.450714005,162.3387129,216277130.22,Rock slide,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,99.74,0.303,-0.953,0,3,2017
27.40482081787735,88.80386120519165,2017-07-15,4533.0895725,32.941436344,157.95101081,37954517.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,149.33,0.375,-0.927,0,3,2017
27.40369072680698,88.79820924593324,2017-07-15,4434.3024631,34.575924555,201.18377177,101786855.78,Rock slide - debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,153.32,-0.361,-0.932,0,3,2017
27.40761772673079,88.80520902801109,2017-07-15,4642.5863715,33.211696413,302.03416951,289058764.44,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,154.19,-0.848,0.53,0,3,2017
27.40737388799134,88.80476890773008,2017-07-15,4603.0,43.280948215,309.24114312,8333370.722199999,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,199.22,-0.774,0.633,0,3,2017
27.41417009524894,88.80466204398704,2017-07-15,4649.8580187,37.908235338,192.70278761,59395754.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,176.27,-0.22,-0.976,0,3,2017
27.41427393613874,88.80364022798892,2017-07-15,4624.66352,34.989842733,200.93922594,-596709.3333300002,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,161.82,-0.357,-0.934,0,3,2017
27.41482912594406,88.80322023642574,2017-07-15,4649.160536,29.017332501,229.83143785,151625781.78,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,134.91,-0.764,-0.645,0,3,2017
27.41198966400558,88.79684583317271,2017-07-15,4511.8580729,25.92536672,229.46404351,87585783.55599998,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,116.97,-0.76,-0.65,0,3,2017
27.41248855395779,88.79655510027685,2017-07-15,4516.8302951,34.367727704,230.83790419,41175332.333,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,155.23,-0.775,-0.632,0,3,2017
27.41289045387628,88.796270599554,2017-07-15,4512.5617405,39.726336585,232.31161329,14857930.819,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,179.27,-0.791,-0.611,0,3,2017
27.41389560511123,88.79557892283405,2017-07-15,4521.2407227,38.658762614,226.71680535,80584747.472,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,174.79,-0.728,-0.686,0,3,2017
27.41400459107975,88.79383035450796,2017-07-15,4468.7160916,25.012851715,162.90853373,-27643373.986,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,111.78,0.294,-0.956,0,3,2017
27.41729368629538,88.79111515483228,2017-07-15,4440.7190755,36.452281104,151.89782206,118059172.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,161.87,0.471,-0.882,0,3,2017
27.41663883335053,88.79346695605366,2017-07-15,4504.1017795,38.298570633,296.99116855,132714646.33,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,172.5,-0.891,0.454,0,3,2017
27.4161011696527,88.7967213129255,2017-07-15,4600.3950195,28.892326037,267.88892365,368008152.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,132.92,-0.999,-0.037,0,3,2017
27.41612208414823,88.79563568189525,2017-07-15,4549.3734266,27.926974932,308.83096653,37278244.111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,127.05,-0.779,0.627,0,3,2017
27.41645466907499,88.79483410576539,2017-07-15,4530.4290365,34.8011979,115.11593776,160329787.78,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,157.66,0.905,-0.424,0,3,2017
27.41658759912672,88.79806417480142,2017-07-15,4562.9845378,39.532224019,42.761819919,56005802.556,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,180.38,0.679,0.734,0,3,2017
27.4032026124998,88.78890470339161,2017-07-15,4399.3549805,39.422789256,246.32598792,211398864.89,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,173.43,-0.916,-0.402,0,3,2017
27.40537503739312,88.79214535847622,2017-07-15,4363.8055013,44.323433346,318.59216309,64902856.0,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,193.42,-0.661,0.75,0,3,2017
27.40241892654273,88.78812522866012,2017-07-15,4402.3425564,24.15366141,263.85192193,192362742.58,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,106.33,-0.994,-0.107,0,3,2017
27.40166436912834,88.78824338896689,2017-07-15,4378.3828668,31.535400179,180.58992513,36000154.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,138.07,-0.01,-1.0,0,3,2017
27.40083331882461,88.78626718622523,2017-07-15,4295.5463325,41.066450119,199.3560418,62487547.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,176.4,-0.331,-0.943,0,3,2017
27.38502726863654,88.7907296783926,2017-07-15,4288.7840169,37.504195743,279.95441013,-53360038.222,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,160.85,-0.985,0.173,0,3,2017
27.38590818133828,88.79163544238146,2017-07-15,4356.8272027,35.517037921,274.17293125,266858743.11,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,154.74,-0.997,0.073,0,3,2017
27.37029182313335,88.83840180560426,2017-07-15,4077.5308431,41.875058916,151.46776157,-12040789.111,Rock fall/debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.0,21.0,199.5,453.4,0.09523809523809523,0.10526315789473684,170.75,0.478,-0.879,0,3,2017
27.36868888888889,88.84880833333332,2017-07-15,4138.6789822,23.018336826,329.37999471,95295078.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.0,21.0,199.5,453.4,0.09523809523809523,0.10526315789473684,95.27,-0.509,0.861,0,3,2017
27.38219404377141,88.8525635429216,2017-07-15,4294.7654622,42.423526764,184.78143989,142986179.56,Rock slide,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,3.3,21.1,180.0,393.3,0.15639810426540282,0.11722222222222223,182.2,-0.083,-0.997,0,3,2017
27.37418499215418,88.86287077031803,2017-07-15,4433.0371094,33.970764584,262.91352844,-1571584.0,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,3.3,21.1,180.0,393.3,0.15639810426540282,0.11722222222222223,150.59,-0.992,-0.123,0,3,2017
27.36037670887603,88.88019581971824,2017-07-15,4590.8024089,40.400945028,222.36064826,150857434.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.0,21.0,199.5,453.4,0.09523809523809523,0.10526315789473684,185.47,-0.674,-0.739,0,3,2017
27.34747842584173,88.863660440244,2017-07-15,4272.4197049,40.101439582,295.70233832,-50730655.806,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.0,21.0,199.5,453.4,0.09523809523809523,0.10526315789473684,171.33,-0.901,0.434,0,3,2017
27.29727135475122,88.85529986394172,2017-07-15,4133.2345378,17.193477419,153.98754671,264193809.78,Rock slide,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.0,21.0,199.5,453.4,0.09523809523809523,0.10526315789473684,71.06,0.439,-0.899,5,3,2017
27.40504607525647,88.80672144844651,2017-07-15,4577.2068142,33.451516469,209.40326267,71175740.667,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,11.4,42.2,201.6,436.9,0.27014218009478674,0.20932539682539686,153.11,-0.491,-0.871,0,3,2017
27.27038611111111,88.38180833333332,2011-07-15,1334.5926107,43.998753018,144.19196404,-12959670.417,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,26.8,159.0,304.2,710.1,0.16855345911949687,0.5226824457593688,58.72,0.585,-0.811,0,3,2011
27.37193515768285,88.27445913122476,2017-07-15,2285.6944444,37.339126375,138.25294325,316492998.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,22.3,30.0,185.1,493.5,0.7433333333333334,0.1620745542949757,85.35,0.666,-0.746,0,3,2017
27.33821944444444,88.28630833333334,2017-07-15,1704.5246853,29.768242518,186.569497,109413313.78,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.5,3.4,229.3,535.3,0.7352941176470589,0.014827736589620583,50.74,-0.114,-0.993,0,2,2017
27.11244835875492,88.39664375645215,2017-07-15,813.36728923,29.752145979,222.74235874,46684647.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,1.6,9.2,398.0,776.0,0.1739130434782609,0.023115577889447233,24.2,-0.679,-0.734,2,2,2017
27.11174005194307,88.40181870389887,2011-07-15,1056.3858032,35.817365223,242.68657091,174386592.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,41.4,104.5,170.1,490.8,0.39617224880382773,0.6143445032333922,37.84,-0.889,-0.459,0,3,2011
27.47796100595076,88.62898994374542,2017-07-15,3553.0864529,47.463575575,167.21416558,26463290.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,18.6,35.1,171.1,409.7,0.5299145299145299,0.20514319111630627,168.64,0.221,-0.975,1,3,2017
27.30454002064661,88.39427848218234,2017-07-15,2192.9752875,43.841981676,199.11069234,45895039.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,17.4,37.3,225.9,598.0,0.46648793565683644,0.16511730854360335,96.14,-0.327,-0.945,1,3,2017
27.29571388888889,88.28200555555556,2017-07-15,1246.1975369,47.036692301,142.63734521,270235671.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,2.5,8.0,221.3,589.6,0.3125,0.03615002259376412,58.62,0.607,-0.795,0,3,2017
27.390625,88.33044166666666,2017-07-15,1509.9413656,26.469086965,162.36072032,-185124161.78,Debris slide-flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,12.8,15.6,207.9,541.4,0.8205128205128206,0.07503607503607503,39.97,0.303,-0.953,0,2,2017
27.29668333333333,88.29248888888888,2017-07-15,872.48766412,49.328309377,118.42128923,134064684.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,43.04,0.879,-0.476,0,3,2017
27.30374444444444,88.33492222222222,2017-07-15,1298.5246853,37.990409639,187.68825955,23697654.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,49.33,-0.134,-0.991,0,3,2017
27.30457222222222,88.33746666666666,2017-07-15,1414.6573893,42.018555959,194.4988505,28944495.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,12.8,15.6,207.9,541.4,0.8205128205128206,0.07503607503607503,59.44,-0.25,-0.968,0,3,2017
27.30546111111111,88.33938611111111,2017-07-15,1544.1481391,31.432821486,195.78910828,123486441.33,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,48.54,-0.272,-0.962,0,2,2017
27.49129444444445,88.49766111111111,2011-07-15,1170.4228244,33.258218977,182.76042684,34764303.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,38.93,-0.048,-0.999,0,2,2011
27.13973611111111,88.43181666666668,2011-07-15,983.932095,37.557007896,211.11202664,113519971.94,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,36.95,-0.517,-0.856,0,3,2011
27.47769101844211,88.62982331151524,2017-07-15,3518.3549262,33.555886375,163.02642314,80205994.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,18.6,35.1,171.1,409.7,0.5299145299145299,0.20514319111630627,118.06,0.292,-0.956,1,3,2017
27.29692350400217,88.22167704839114,2011-07-15,2028.6512451,51.555369483,148.01898193,242360328.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,104.59,0.53,-0.848,0,3,2011
27.44541028468453,88.25940399409617,2017-07-15,3180.8271213,49.283426921,139.59224447,11152936.889,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,156.76,0.648,-0.761,0,3,2017
27.42475419842505,88.72104605731994,2017-07-15,3810.2623698,43.15246794,188.71248372,28720740.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,164.42,-0.151,-0.988,0,3,2017
27.44313611111111,88.14748333333334,2017-07-15,3756.8363715,36.508905835,89.997079637,-60629844.111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,58.4,146.2,284.5,490.0,0.399452804377565,0.5138840070298769,137.16,1.0,0.0,2,3,2017
27.36486111111111,88.12391388888888,2017-07-15,2596.484592,49.7983515,148.52689955,123389610.27,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,1.5,3.7,175.5,474.6,0.4054054054054054,0.021082621082621083,129.3,0.522,-0.853,2,3,2017
27.37141403837876,88.11652508336468,2017-07-15,2395.97838,42.118277232,182.09759861,-13426933.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,1.5,3.7,175.5,474.6,0.4054054054054054,0.021082621082621083,100.91,-0.037,-0.999,3,3,2017
27.37864722222222,88.09322222222222,2010-07-15,3444.8611111,37.047187805,164.05304633,98655186.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,10.7,38.7,258.4,405.2,0.27648578811369506,0.14976780185758518,127.62,0.275,-0.962,0,3,2010
27.38167222222222,88.09961944444444,2010-07-15,2997.2036947,35.596933577,118.95626916,-66862180.056,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,10.7,38.7,258.4,405.2,0.27648578811369506,0.14976780185758518,106.69,0.875,-0.484,0,3,2010
27.40443444744539,88.08862276653403,2010-07-15,4059.5092231,43.655657874,142.27357229,2393411.5556,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,10.7,38.7,258.4,405.2,0.27648578811369506,0.14976780185758518,177.22,0.612,-0.791,0,3,2010
27.47396111111111,88.12204166666666,2010-07-15,3943.0833062,33.323113547,184.01807997,10063650.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,10.7,38.7,258.4,405.2,0.27648578811369506,0.14976780185758518,131.4,-0.07,-0.998,0,3,2010
27.47333888888889,88.12066666666666,2010-07-15,3921.8178711,36.590758642,142.85241191,-24976031.944,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,10.7,38.7,258.4,405.2,0.27648578811369506,0.14976780185758518,143.5,0.604,-0.797,0,3,2010
27.46508333333333,88.16581388888889,2017-07-15,3914.2406955,37.475738525,179.45042759,24707729.056,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,15.1,39.4,181.9,388.9,0.383248730964467,0.2166025288620121,146.69,0.01,-1.0,2,3,2017
27.45095,88.23802500000001,2017-07-15,3675.1142307,25.701721191,195.96568468,-79408443.333,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,21.0,52.4,195.4,492.5,0.40076335877862596,0.2681678607983623,94.46,-0.275,-0.961,0,3,2017
27.42742614074958,88.71490065012237,2017-07-15,3703.2314724,46.054512872,322.54821099,331722046.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,23.3,48.9,215.2,446.8,0.47648261758691207,0.22723048327137546,170.55,-0.608,0.794,0,3,2017
27.40873888888889,88.69441666666667,2017-07-15,3326.8055827,34.329881032,100.98441145,114926998.67,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,23.3,48.9,215.2,446.8,0.47648261758691207,0.22723048327137546,114.21,0.982,-0.191,0,3,2017
27.4135676265499,88.69712099198249,2017-07-15,3496.6882867,38.664650175,170.40501912,-111196716.10999998,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,23.3,48.9,215.2,446.8,0.47648261758691207,0.22723048327137546,135.2,0.167,-0.986,0,3,2017
27.41876666666667,88.69899722222223,2017-07-15,3494.1172689,25.167319616,327.28834025,122346599.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,23.3,48.9,215.2,446.8,0.47648261758691207,0.22723048327137546,87.94,-0.54,0.841,0,3,2017
27.42773611111112,88.69818333333333,2017-07-15,3335.0709907,36.932959874,314.87548828,247773732.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,recorded_landslide_in_inventory,23.3,48.9,215.2,446.8,0.47648261758691207,0.22723048327137546,123.17,-0.709,0.706,1,3,2017
